player_name,player_id,team,season,strength,gp_r,points_r,gp_p,points_p,gp_r_career,gp_p_career,points_r_career,points_p_career,ppg_r_career,career_ppg_diff,fail,under_perform,career_games,career_playoff_games,delta_p_ppg,delta_diff_ppg
Anthony Duclair,8477407,Florida Panthers,2023,all,19,9,20,11,323,33,195,14,0.6037151702786377,-0.1794727460362135,yes,0,356,33,0.19347319347319347,0.20160012845771358
Anthony Mantha,8477511,Washington Capitals,2021,all,56,29,5,2,245,5,163,2,0.6653061224489796,-0.26530612244897955,yes,1,293,11,NA,NA
Anthony Mantha,8477511,Washington Capitals,2022,all,37,23,6,4,282,11,186,6,0.6595744680851063,-0.11411992263056092,no,0,293,11,0.1454545454545454,0.15118619981841863
Antoine Roussel,8474849,Vancouver Canucks,2020,all,39,13,17,4,176,17,61,4,0.3465909090909091,-0.1112967914438503,yes,1,193,17,NA,NA
Antoine Vermette,8468535,Anaheim Ducks,2018,all,63,16,2,0,63,2,16,0,0.25396825396825395,-0.25396825396825395,yes,1,65,2,NA,NA
Anton Khudobin,8471418,Dallas Stars,2019,all,19,20,1,0,30,1,42,0,1.4,-1.4,yes,1,54,11,NA,NA
Anton Khudobin,8471418,Dallas Stars,2020,all,13,14,10,13,43,11,56,13,1.302325581395349,-0.12050739957716705,yes,0,54,11,1.1818181818181819,1.2794926004228329
Anton Lundell,8482113,Florida Panthers,2022,all,65,44,9,1,65,9,44,1,0.676923076923077,-0.5658119658119658,yes,1,167,30,NA,NA
Anton Lundell,8482113,Florida Panthers,2023,all,72,33,21,10,137,30,77,11,0.5620437956204379,-0.1953771289537713,yes,1,167,30,0.25555555555555554,0.3704348368581945
Anton Stralman,8471873,Tampa Bay Lightning,2018,all,80,18,17,5,80,17,18,5,0.225,0.06911764705882353,no,0,259,26,NA,NA
Anton Stralman,8471873,Florida Panthers,2020,all,69,19,4,0,195,21,54,5,0.27692307692307694,-0.038827838827838856,yes,1,259,26,-0.05602240896358546,-0.10794548588666239
Anton Stralman,8471873,Florida Panthers,2021,all,38,9,5,0,233,26,63,5,0.2703862660944206,-0.0780785737867283,yes,1,259,26,-0.045787545787545764,-0.03925073495888945
Antti Raanta,8477293,Carolina Hurricanes,2022,all,7,15,3,6,23,3,70,8,3.0434782608695654,-0.3768115942028989,yes,1,35,5,NA,NA
Antti Raanta,8477293,Carolina Hurricanes,2023,all,7,15,2,8,30,5,85,16,2.8333333333333335,0.3666666666666667,no,0,35,5,0.5333333333333337,0.7434782608695656
Anze Kopitar,8471685,Los Angeles Kings,2018,all,82,92,4,2,82,4,92,2,1.1219512195121952,-0.6219512195121952,yes,1,468,17,NA,NA
Anze Kopitar,8471685,Los Angeles Kings,2022,all,81,67,7,4,370,11,331,6,0.8945945945945946,-0.34914004914004915,yes,1,468,17,0.045454545454545414,0.2728111703721461
Anze Kopitar,8471685,Los Angeles Kings,2023,all,81,74,6,7,451,17,405,13,0.8980044345898004,-0.13329855223685927,no,0,468,17,0.2192513368983957,0.21584149690318988
Artemi Panarin,8478550,Columbus Blue Jackets,2018,all,81,82,6,7,81,6,82,7,1.0123456790123457,0.154320987654321,no,0,473,46,NA,NA
Artemi Panarin,8478550,Columbus Blue Jackets,2019,all,79,87,10,11,160,16,169,18,1.05625,0.06875000000000009,no,0,473,46,-0.04166666666666674,-0.08557098765432092
Artemi Panarin,8478550,New York Rangers,2020,all,69,95,3,2,229,19,264,20,1.1528384279475983,-0.10020684900022991,yes,1,473,46,-0.07236842105263164,-0.16895684900023
Artemi Panarin,8478550,New York Rangers,2022,all,75,96,20,16,346,39,418,36,1.2080924855491328,-0.2850155624722097,yes,1,473,46,-0.12955465587044523,-0.1848087134719798
Artemi Panarin,8478550,New York Rangers,2023,all,81,92,7,2,427,46,510,38,1.1943793911007026,-0.36829243457896343,yes,1,473,46,-0.09698996655518399,-0.08327687210675372
Arthur Kaliyev,8481560,Los Angeles Kings,2022,all,80,27,7,0,81,7,28,0,0.345679012345679,-0.345679012345679,yes,1,145,9,NA,NA
Arthur Kaliyev,8481560,Los Angeles Kings,2023,all,55,28,2,0,136,9,56,0,0.4117647058823529,-0.4117647058823529,yes,1,145,9,0,-0.06608569353667393
Artturi Lehkonen,8477476,Montréal Canadiens,2020,all,70,27,10,4,216,10,79,4,0.36574074074074076,0.03425925925925927,no,0,452,54,NA,NA
Artturi Lehkonen,8477476,Montréal Canadiens,2021,all,46,13,17,4,262,27,92,8,0.3511450381679389,-0.054848741871642626,yes,1,452,54,-0.10370370370370374,-0.08910800113090189
Artturi Lehkonen,8477476,Colorado Avalanche,2022,all,74,38,20,14,336,47,130,22,0.3869047619047619,0.08118034447821681,no,0,452,54,0.17178881008668245,0.13602908634985944
Artturi Lehkonen,8477476,Colorado Avalanche,2023,all,62,51,7,6,398,54,181,28,0.4547738693467337,0.0637446491717848,no,0,452,54,0.05043341213553976,-0.01743569530643202
Austin Czarnik,8478512,Calgary Flames,2019,all,52,18,1,0,60,1,22,0,0.36666666666666664,-0.36666666666666664,yes,1,61,1,NA,NA
Austin Watson,8475766,Nashville Predators,2018,all,76,19,13,8,76,13,19,8,0.25,0.3653846153846154,no,0,188,23,NA,NA
Austin Watson,8475766,Nashville Predators,2019,all,37,16,6,2,113,19,35,10,0.30973451327433627,0.21658127619934792,no,0,188,23,-0.08906882591093124,-0.1488033391852675
Austin Watson,8475766,Nashville Predators,2020,all,52,14,4,0,165,23,49,10,0.296969696969697,0.13781291172595517,yes,1,188,23,-0.09153318077803202,-0.07876836447339275
Auston Matthews,8479318,Toronto Maple Leafs,2018,all,62,63,7,2,62,7,63,2,1.0161290322580645,-0.7304147465437788,yes,1,442,44,NA,NA
Auston Matthews,8479318,Toronto Maple Leafs,2019,all,68,73,7,6,130,14,136,8,1.0461538461538462,-0.4747252747252748,yes,1,442,44,0.2857142857142857,0.255689471818504
Auston Matthews,8479318,Toronto Maple Leafs,2020,all,70,80,5,6,200,19,216,14,1.08,-0.3431578947368422,no,0,442,44,0.16541353383458646,0.1315673799884326
Auston Matthews,8479318,Toronto Maple Leafs,2021,all,52,66,7,5,252,26,282,19,1.119047619047619,-0.38827838827838834,yes,1,442,44,-0.006072874493927127,-0.045120493541546125
Auston Matthews,8479318,Toronto Maple Leafs,2022,all,73,106,7,9,325,33,388,28,1.1938461538461538,-0.34536130536130527,no,0,442,44,0.11771561771561778,0.04291708291708307
Auston Matthews,8479318,Toronto Maple Leafs,2023,all,73,85,11,11,398,44,473,39,1.1884422110552764,-0.30207857469164,yes,1,442,44,0.037878787878787845,0.04328273066966526
Axel Jonsson Fjallby,8479536,Winnipeg Jets,2023,all,47,14,1,0,70,1,18,0,0.2571428571428571,-0.2571428571428571,yes,1,71,1,NA,NA
Barclay Goodrow,8476624,San Jose Sharks,2018,all,47,14,2,0,47,2,14,0,0.2978723404255319,-0.2978723404255319,yes,1,494,78,NA,NA
Barclay Goodrow,8476624,San Jose Sharks,2019,all,82,17,20,2,129,22,31,2,0.24031007751937986,-0.14940098661028894,yes,1,494,78,0.09090909090909091,0.14847135381524296
Barclay Goodrow,8476624,Tampa Bay Lightning,2020,all,73,26,22,6,202,44,57,8,0.28217821782178215,-0.10036003600360033,yes,0,494,78,0.09090909090909091,0.049040950606688616
Barclay Goodrow,8476624,Tampa Bay Lightning,2021,all,55,20,18,6,257,62,77,14,0.29961089494163423,-0.07380444332873101,no,0,494,78,0.043988269794721396,0.026555592674869316
Barclay Goodrow,8476624,New York Rangers,2022,all,79,33,9,1,336,71,110,15,0.3273809523809524,-0.11611334674714957,yes,1,494,78,-0.014538845979100407,-0.04230890341841856
Barclay Goodrow,8476624,New York Rangers,2023,all,80,31,7,1,416,78,141,16,0.3389423076923077,-0.1338141025641026,yes,1,494,78,-0.006139400505597692,-0.017700755816953018
Barrett Hayton,8480849,Arizona Coyotes,2020,all,20,4,3,0,20,3,4,0,0.2,-0.2,yes,1,23,3,NA,NA
Ben Bishop,8471750,Dallas Stars,2019,all,24,21,4,6,40,4,54,6,1.35,0.1499999999999999,no,0,74,5,NA,NA
Ben Bishop,8471750,Dallas Stars,2020,all,29,20,1,3,69,5,74,9,1.0724637681159421,0.7275362318840579,no,0,74,5,0.30000000000000004,0.577536231884058
Ben Chiarot,8475279,Winnipeg Jets,2018,all,56,14,16,3,56,16,14,3,0.25,-0.0625,yes,0,382,64,NA,NA
Ben Chiarot,8475279,Winnipeg Jets,2019,all,78,20,6,0,134,22,34,3,0.2537313432835821,-0.11736770691994575,yes,1,382,64,-0.051136363636363646,-0.05486770691994575
Ben Chiarot,8475279,Montréal Canadiens,2020,all,69,21,10,2,203,32,55,5,0.270935960591133,-0.11468596059113301,yes,0,382,64,0.019886363636363646,0.0026817463288127397
Ben Chiarot,8475279,Montréal Canadiens,2021,all,41,7,22,2,244,54,62,7,0.2540983606557377,-0.12446873102610809,yes,1,382,64,-0.026620370370370378,-0.00978277043497508
Ben Chiarot,8475279,Florida Panthers,2022,all,74,26,10,1,318,64,88,8,0.27672955974842767,-0.15172955974842767,yes,1,382,64,-0.0046296296296296224,-0.02726082872231958
Ben Harpur,8477433,Nashville Predators,2021,all,34,7,5,1,126,5,13,1,0.10317460317460317,0.09682539682539684,no,0,131,5,NA,NA
Ben Hutton,8477018,Vegas Golden Knights,2023,all,30,8,2,0,320,2,68,0,0.2125,-0.2125,yes,1,322,2,NA,NA
Ben Lovejoy,8473933,New Jersey Devils,2018,all,57,8,5,1,57,5,8,1,0.14035087719298245,0.05964912280701756,no,0,144,17,NA,NA
Ben Lovejoy,8473933,Dallas Stars,2019,all,70,9,12,1,127,17,17,2,0.13385826771653545,-0.016211208893006035,yes,0,144,17,-0.0823529411764706,-0.0758603317000236
Ben Meyers,8483570,Colorado Avalanche,2023,all,36,4,5,0,41,5,5,0,0.12195121951219512,-0.12195121951219512,yes,1,46,5,NA,NA
Blake Coleman,8476399,New Jersey Devils,2018,all,79,25,5,2,79,5,25,2,0.31645569620253167,0.08354430379746836,no,0,422,62,NA,NA
Blake Coleman,8476399,Tampa Bay Lightning,2020,all,69,32,22,13,226,27,93,15,0.41150442477876104,0.14405113077679454,no,0,422,62,0.15555555555555556,0.06050682697932619
Blake Coleman,8476399,Tampa Bay Lightning,2021,all,54,31,23,11,280,50,124,26,0.44285714285714284,0.07714285714285718,no,0,422,62,-0.03555555555555556,-0.06690827363393737
Blake Coleman,8476399,Calgary Flames,2022,all,80,33,12,5,360,62,157,31,0.4361111111111111,0.06388888888888888,yes,0,422,62,-0.020000000000000018,-0.013253968253968296
Blake Comeau,8471260,Colorado Avalanche,2018,all,78,34,6,2,78,6,34,2,0.4358974358974359,-0.10256410256410259,yes,1,252,39,NA,NA
Blake Comeau,8471260,Dallas Stars,2019,all,77,18,13,2,155,19,52,4,0.33548387096774196,-0.12495755517826829,yes,1,252,39,-0.12280701754385964,-0.0223934526141657
Blake Comeau,8471260,Dallas Stars,2020,all,58,17,20,6,213,39,69,10,0.323943661971831,-0.06753340556157461,yes,0,252,39,0.045883940620782715,0.057424149616693676
Blake Lizotte,8481481,Los Angeles Kings,2022,all,70,24,7,1,175,7,57,1,0.32571428571428573,-0.18285714285714288,yes,1,265,10,NA,NA
Blake Lizotte,8481481,Los Angeles Kings,2023,all,80,34,3,0,255,10,91,1,0.3568627450980392,-0.2568627450980392,yes,1,265,10,-0.042857142857142844,-0.0740056022408963
Blake Wheeler,8471218,Winnipeg Jets,2018,all,81,91,17,21,81,17,91,21,1.123456790123457,0.11183732752360198,no,0,460,40,NA,NA
Blake Wheeler,8471218,Winnipeg Jets,2019,all,82,91,6,5,163,23,182,26,1.116564417177914,0.013870365430781462,yes,1,460,40,-0.10485933503836331,-0.09796696209282052
Blake Wheeler,8471218,Winnipeg Jets,2020,all,71,65,4,1,234,27,247,27,1.0555555555555556,-0.05555555555555558,yes,1,460,40,-0.13043478260869557,-0.06942592098633704
Blake Wheeler,8471218,Winnipeg Jets,2021,all,50,46,8,5,284,35,293,32,1.0316901408450705,-0.11740442655935623,yes,1,460,40,-0.08571428571428574,-0.061848871003800654
Blake Wheeler,8471218,Winnipeg Jets,2023,all,71,54,5,6,420,40,407,38,0.969047619047619,-0.01904761904761909,no,0,460,40,0.0357142857142857,0.09835680751173714
Bo Horvat,8477500,Vancouver Canucks,2020,all,69,53,17,12,215,17,158,12,0.7348837209302326,-0.02900136798905606,yes,0,442,23,NA,NA
Bo Horvat,8477500,New York Islanders,2023,all,78,70,6,2,419,23,319,14,0.7613365155131265,-0.15264086333921345,yes,1,442,23,-0.09718670076726343,-0.12363949535015739
Boone Jenner,8476432,Columbus Blue Jackets,2018,all,75,32,6,3,75,6,32,3,0.4266666666666667,0.0733333333333333,no,0,248,26,NA,NA
Boone Jenner,8476432,Columbus Blue Jackets,2019,all,77,38,10,3,152,16,70,6,0.4605263157894737,-0.08552631578947367,yes,1,248,26,-0.125,-0.15885964912280698
Boone Jenner,8476432,Columbus Blue Jackets,2020,all,70,24,10,1,222,26,94,7,0.42342342342342343,-0.1541926541926542,yes,1,248,26,-0.10576923076923078,-0.06866633840318054
Bowen Byram,8481524,Colorado Avalanche,2022,all,30,17,20,9,49,20,19,9,0.3877551020408163,0.0622448979591837,no,0,117,27,NA,NA
Bowen Byram,8481524,Colorado Avalanche,2023,all,41,24,7,3,90,27,43,12,0.4777777777777778,-0.03333333333333338,yes,0,117,27,-0.005555555555555591,-0.09557823129251708
Brad Hunt,8476779,Minnesota Wild,2020,all,58,19,4,0,143,4,49,0,0.34265734265734266,-0.34265734265734266,yes,1,147,4,NA,NA
Brad Malone,8474089,Edmonton Oilers,2022,all,8,2,2,0,31,2,2,0,0.06451612903225806,-0.06451612903225806,yes,0,33,2,NA,NA
Brad Marchand,8473419,Boston Bruins,2018,all,68,85,12,17,68,12,85,17,1.25,0.16666666666666674,no,0,486,71,NA,NA
Brad Marchand,8473419,Boston Bruins,2019,all,79,100,24,23,147,36,185,40,1.2585034013605443,-0.14739229024943312,yes,1,486,71,-0.3055555555555556,-0.31405895691609986
Brad Marchand,8473419,Boston Bruins,2020,all,73,87,10,12,220,46,272,52,1.2363636363636363,-0.10592885375494077,yes,0,486,71,0.019323671497584405,0.041463436494492356
Brad Marchand,8473419,Boston Bruins,2021,all,53,69,11,12,273,57,341,64,1.249084249084249,-0.1262772315403895,yes,1,486,71,-0.0076277650648359785,-0.020348377785448735
Brad Marchand,8473419,Boston Bruins,2022,all,70,80,7,11,343,64,421,75,1.227405247813411,-0.05553024781341098,no,0,486,71,0.04906798245614041,0.07074698372697852
Brad Marchand,8473419,Boston Bruins,2023,all,72,66,7,10,415,71,487,85,1.1734939759036145,0.02368912268793477,no,0,486,71,0.025308098591549255,0.07921937050134575
Brad Richardson,8470755,Arizona Coyotes,2020,all,59,11,9,3,201,9,53,3,0.263681592039801,0.0696517412935323,no,0,229,11,NA,NA
Brad Richardson,8470755,Nashville Predators,2021,all,17,4,2,0,218,11,57,3,0.26146788990825687,0.01125938281901584,yes,1,229,11,-0.06060606060606061,-0.05839235847451646
Braden Holtby,8474651,Washington Capitals,2018,all,21,39,10,12,21,10,39,12,1.8571428571428572,-0.6571428571428573,yes,1,77,13,NA,NA
Braden Holtby,8474651,Washington Capitals,2019,all,25,46,2,2,46,12,85,14,1.8478260869565217,-0.681159420289855,yes,1,77,13,-0.033333333333333215,-0.024016563146997738
Braden Holtby,8474651,Washington Capitals,2020,all,18,42,1,7,64,13,127,21,1.984375,-0.3689903846153846,no,0,77,13,0.4487179487179487,0.3121690356744704
Braden Schneider,8482073,New York Rangers,2022,all,41,11,18,3,41,18,11,3,0.2682926829268293,-0.10162601626016263,yes,1,144,25,NA,NA
Braden Schneider,8482073,New York Rangers,2023,all,78,18,7,1,119,25,29,4,0.24369747899159663,-0.08369747899159663,yes,1,144,25,-0.006666666666666654,0.017928537268565997
Brady Skjei,8476869,Carolina Hurricanes,2020,all,67,24,8,2,227,8,74,2,0.32599118942731276,-0.07599118942731276,yes,0,488,47,NA,NA
Brady Skjei,8476869,Carolina Hurricanes,2021,all,51,10,11,0,278,19,84,2,0.302158273381295,-0.19689511548655814,yes,1,488,47,-0.14473684210526316,-0.12090392605924538
Brady Skjei,8476869,Carolina Hurricanes,2022,all,82,39,14,3,360,33,123,5,0.3416666666666667,-0.19015151515151515,yes,1,488,47,0.04625199362041468,0.006743600335042982
Brady Skjei,8476869,Carolina Hurricanes,2023,all,81,38,14,3,441,47,161,8,0.36507936507936506,-0.19486659912191825,yes,1,488,47,0.018697614442295285,-0.0047150839704031
Brandon Carlo,8478443,Boston Bruins,2019,all,72,10,24,4,147,24,16,4,0.10884353741496598,0.057823129251700675,no,0,452,56,NA,NA
Brandon Carlo,8478443,Boston Bruins,2020,all,70,19,10,1,217,34,35,5,0.16129032258064516,-0.014231499051233387,yes,0,452,56,-0.019607843137254888,-0.07205462830293406
Brandon Carlo,8478443,Boston Bruins,2021,all,27,4,8,0,244,42,39,5,0.1598360655737705,-0.04078844652615146,yes,1,452,56,-0.02801120448179273,-0.026556947474918075
Brandon Carlo,8478443,Boston Bruins,2022,all,79,15,7,1,323,49,54,6,0.16718266253869968,-0.044733682946862946,yes,0,452,56,0.003401360544217691,-0.003945236420711484
Brandon Carlo,8478443,Boston Bruins,2023,all,73,16,7,4,396,56,70,10,0.17676767676767677,0.0018037518037518074,no,0,452,56,0.056122448979591844,0.04653743475061475
Brandon Dubinsky,8471273,Columbus Blue Jackets,2018,all,62,16,6,0,62,6,16,0,0.25806451612903225,-0.25806451612903225,yes,1,139,16,NA,NA
Brandon Dubinsky,8471273,Columbus Blue Jackets,2019,all,61,14,10,1,123,16,30,1,0.24390243902439024,-0.18140243902439024,yes,1,139,16,0.0625,0.07666207710464201
Brandon Duhaime,8479520,Minnesota Wild,2022,all,80,17,6,0,80,6,17,0,0.2125,-0.2125,yes,1,142,11,NA,NA
Brandon Duhaime,8479520,Minnesota Wild,2023,all,51,10,5,0,131,11,27,0,0.20610687022900764,-0.20610687022900764,yes,1,142,11,0,0.006393129770992351
Brandon Hagel,8479542,Tampa Bay Lightning,2022,all,77,44,23,6,130,23,68,6,0.5230769230769231,-0.2622073578595318,yes,1,238,29,NA,NA
Brandon Hagel,8479542,Tampa Bay Lightning,2023,all,79,64,6,5,209,29,132,11,0.631578947368421,-0.25226860254083483,no,0,238,29,0.11844077961019489,0.009938755318696979
Brandon Manning,8475430,Philadelphia Flyers,2018,all,65,19,6,0,65,6,19,0,0.2923076923076923,-0.2923076923076923,yes,1,71,6,NA,NA
Brandon Montour,8477986,Anaheim Ducks,2018,all,80,32,4,1,80,4,32,1,0.4,-0.15000000000000002,yes,1,464,41,NA,NA
Brandon Montour,8477986,Florida Panthers,2021,all,50,18,6,0,264,10,103,1,0.39015151515151514,-0.29015151515151516,yes,1,464,41,-0.15,-0.14015151515151514
Brandon Montour,8477986,Florida Panthers,2022,all,80,37,10,3,344,20,140,4,0.4069767441860465,-0.2069767441860465,yes,1,464,41,0.1,0.08317477096546866
Brandon Montour,8477986,Florida Panthers,2023,all,79,71,21,13,423,41,211,17,0.4988179669030733,-0.08418382056160989,no,0,464,41,0.21463414634146338,0.12279292362443661
Brandon Pirri,8475204,Vegas Golden Knights,2019,all,31,18,1,0,33,1,21,0,0.6363636363636364,-0.6363636363636364,yes,1,34,1,NA,NA
Brandon Saad,8476438,Chicago Blackhawks,2020,all,58,33,9,5,220,9,115,5,0.5227272727272727,0.03282828282828287,no,0,371,31,NA,NA
Brandon Saad,8476438,Colorado Avalanche,2021,all,44,24,10,8,264,19,139,13,0.5265151515151515,0.157695374800638,no,0,371,31,0.1286549707602339,0.12486709197235513
Brandon Saad,8476438,St. Louis Blues,2022,all,76,49,12,5,340,31,188,18,0.5529411764705883,0.02770398481973435,yes,1,371,31,-0.10356536502546687,-0.12999138998090365
Brandon Sutter,8474091,Vancouver Canucks,2020,all,44,17,17,6,131,17,49,6,0.37404580152671757,-0.02110462505612931,yes,0,148,17,NA,NA
Brandon Tanev,8479293,Winnipeg Jets,2018,all,60,18,17,6,60,17,18,6,0.3,0.05294117647058827,no,0,396,46,NA,NA
Brandon Tanev,8479293,Winnipeg Jets,2019,all,79,29,5,2,139,22,47,8,0.3381294964028777,0.02550686723348594,no,0,396,46,0.010695187165775388,-0.027434309237102328
Brandon Tanev,8479293,Pittsburgh Penguins,2020,all,68,25,4,1,207,26,72,9,0.34782608695652173,-0.0016722408026755842,yes,1,396,46,-0.0174825174825175,-0.027179108036161526
Brandon Tanev,8479293,Pittsburgh Penguins,2021,all,32,16,6,1,239,32,88,10,0.3682008368200837,-0.0557008368200837,yes,1,396,46,-0.033653846153846145,-0.054028596017408115
Brandon Tanev,8479293,Seattle Kraken,2023,all,81,35,14,4,350,46,138,14,0.3942857142857143,-0.08993788819875775,yes,1,396,46,-0.008152173913043459,-0.034237051378674055
Brayden McNabb,8475188,Vegas Golden Knights,2018,all,76,15,20,5,76,20,15,5,0.19736842105263158,0.05263157894736842,no,0,499,77,NA,NA
Brayden McNabb,8475188,Vegas Golden Knights,2019,all,80,16,7,1,156,27,31,6,0.1987179487179487,0.023504273504273504,yes,0,499,77,-0.02777777777777779,-0.029127305443094914
Brayden McNabb,8475188,Vegas Golden Knights,2020,all,74,10,17,2,230,44,41,8,0.1782608695652174,0.003557312252964434,yes,0,499,77,-0.04040404040404039,-0.01994696125130907
Brayden McNabb,8475188,Vegas Golden Knights,2021,all,41,8,13,4,271,57,49,12,0.18081180811808117,0.029714507671392498,no,0,499,77,0.02870813397129185,0.026157195418428064
Brayden McNabb,8475188,Vegas Golden Knights,2023,all,82,17,20,4,422,77,84,16,0.1990521327014218,0.008740075090786004,no,0,499,77,-0.0027341079972658666,-0.020974432580606495
Brayden Pachal,8481167,Vegas Golden Knights,2023,all,10,2,1,0,12,1,2,0,0.16666666666666666,-0.16666666666666666,yes,1,13,1,NA,NA
Brayden Point,8478010,Tampa Bay Lightning,2018,all,82,66,17,16,82,17,66,16,0.8048780487804879,0.13629842180774743,no,0,511,79,NA,NA
Brayden Point,8478010,Tampa Bay Lightning,2019,all,79,92,4,1,161,21,158,17,0.9813664596273292,-0.17184265010351962,yes,1,511,79,-0.13165266106442575,-0.30814107191126705
Brayden Point,8478010,Tampa Bay Lightning,2020,all,69,67,20,30,230,41,225,47,0.9782608695652174,0.16808059384941665,no,0,511,79,0.3368176538908245,0.33992324395293627
Brayden Point,8478010,Tampa Bay Lightning,2021,all,56,48,23,23,286,64,273,70,0.9545454545454546,0.13920454545454541,no,0,511,79,-0.052591463414634054,-0.028876048394871234
Brayden Point,8478010,Tampa Bay Lightning,2022,all,66,58,9,5,352,73,331,75,0.9403409090909091,0.08705635118306365,yes,1,511,79,-0.06635273972602729,-0.05214819427148176
Brayden Point,8478010,Tampa Bay Lightning,2023,all,80,94,6,4,432,79,425,79,0.9837962962962963,0.01620370370370372,yes,1,511,79,-0.027397260273972712,-0.07085264747935993
